Name,Hash,Id,Tag,Tier,Type,Source,Category,Element,Power,Power Limit,Masterwork Type,Masterwork Tier,Owner,Locked,Equipped,Year,Season,Event,Recoil,AA,Impact,Range,Zoom,Blast Radius,Velocity,Stability,ROF,Reload,Mag,Handling,Charge Time,Draw Time,Accuracy,Charge Rate,Guard Resistance,Guard Efficiency,Guard Endurance,Swing Speed,Shield Duration,Airborne Effectiveness,Crafted,Crafted Level,Kill Tracker,Foundry,Loadouts,Notes,Perks 0,Perks 1,Perks 2,Perks 3,Perks 4,Perks 5,Perks 6,Perks 7,Perks 8,Perks 9,Perks 10,Perks 11,Perks 12,Perks 13,Perks 14,Perks 15,Perks 16,Perks 17,Perks 18
Cantata-57,372697604,"""6917529928194808773""",,Legendary,Hand Cannon,legendaryengram,Energy,Arc,1810,,Range,1,Titan(1813),false,false,5,16,,100,82,84,47,14,0,0,51,140,25,14,62,0,0,0,0,0,0,0,0,0,22,false,0,0,suros,,,Adaptive Frame*,Arrowhead Brake*,Smallbore,Extended Mag*,Alloy Magazine,Compulsive Reloader*,Focused Fury*,Tier 1: Range*,Suros Synergy*,Kill Tracker*,Crucible Tracker,,,,,,,,
Senuna SI6,5159537,"""6917529928194812046""",,Legendary,Sidearm,legendaryengram,KineticSlot,Stasis,1800,,Handling,1,Vault,false,false,6,20,,84,67,75,35,12,0,0,87,491,29,30,65,0,0,0,0,0,0,0,0,0,22,false,0,0,omolon,,,Omolon Adaptive Frame*,Fluted Barrel*,Smallbore,High-Caliber Rounds*,Ricochet Rounds,Under Pressure*,Gutshot Straight*,Tier 1: Handling*,Omolon Fluid Dynamics*,Kill Tracker*,Crucible Tracker,,,,,,,,
Krait,2852052802,"""6917529928201001390""",,Legendary,Auto Rifle,legendaryengram,KineticSlot,Stasis,1800,,Reload Speed,1,Warlock(1816),false,false,5,16,,56,78,18,38,16,0,0,63,720,54,53,49,0,0,0,0,0,0,0,0,0,15,false,0,0,veist,,,Rapid-Fire Frame*,Corkscrew Rifling*,Smallbore,Alloy Magazine*,High-Caliber Rounds,Auto-Loading Holster*,Moving Target*,Tier 1: Reload Speed*,Veist Stinger*,Kill Tracker*,Crucible Tracker,,,,,,,,
No Survivors,3262192268,"""6917529928207061809""",,Legendary,Submachine Gun,dungeon,Energy,Solar,1810,,Stability,4,Vault,false,false,6,21,,100,38,22,54,14,0,0,21,720,26,27,47,0,0,0,0,0,0,0,0,0,29,false,0,0,,,,Aggressive Frame*,Extended Barrel*,Full Bore,Alloy Magazine*,Flared Magwell,Well-Rounded*,Incandescent*,Tier 4: Stability*,Restoration Ritual*,Kill Tracker*,Crucible Tracker,,,,,,,,
Sole Survivor,1150492185,"""6917529928343851256""",,Legendary,Sniper Rifle,seasonpass,Energy,Arc,1800,,Range,4,Titan(1813),false,false,6,21,,100,51,70,49,40,0,0,41,90,58,4,52,0,0,0,0,0,0,0,0,0,2,false,0,0,,,,Adaptive Frame*,Arrowhead Brake*,Fluted Barrel,Flared Magwell*,Light Mag,Outlaw*,Focused Fury*,Tier 4: Range*,Kill Tracker*,Crucible Tracker,Disaster Plan*,,,,,,,,
Last Man Standing,4287947559,"""6917529928357473507""",,Legendary,Shotgun,seasonpass,Energy,Solar,1800,,Stability,2,Titan(1813),false,false,6,21,,47,26,80,36,12,0,0,36,60,31,4,10,0,0,0,0,0,0,0,0,0,2,false,0,0,,,,Aggressive Frame*,Rifled Barrel*,Barrel Shroud,Assault Mag*,Appended Mag,Opening Shot*,Rampage*,Tier 2: Stability*,Kill Tracker*,Crucible Tracker,Disaster Plan*,,,,,,,,
Just in Case,1139727256,"""6917529928357481751""",,Legendary,Sword,seasonpass,Power,Solar,1800,,Impact,3,Vault,false,false,6,21,,0,0,61,0,0,0,0,0,0,0,66,0,0,0,0,10,70,0,60,40,0,0,false,0,0,,,,Adaptive Frame*,Hungry Edge*,Tempered Edge,Heavy Guard*,Swordmaster's Guard,Tireless Blade*,Whirlwind Blade*,Tier 3: Impact*,Kill Tracker*,Crucible Tracker,Disaster Plan*,,,,,,,,
Glissando-47,222606050,"""6917529928536016152""",,Legendary,Scout Rifle,legendaryengram,KineticSlot,Strand,1800,,Range,2,Titan(1813),false,false,6,21,,67,65,62,43,20,0,0,51,180,21,19,55,0,0,0,0,0,0,0,0,0,25,false,0,0,suros,,,Precision Frame*,Fluted Barrel*,Full Bore,Extended Mag*,Light Mag,Reconstruction*,Box Breathing*,Tier 2: Range*,Suros Synergy*,Kill Tracker*,Crucible Tracker,,,,,,,,
The Third Axiom,4156253727,"""6917529928542912671""",,Legendary,Pulse Rifle,strikes,Energy,Arc,1800,,Handling,4,Titan(1813),false,false,4,13,,84,66,29,59,18,0,0,55,390,26,45,41,0,0,0,0,0,0,0,0,0,20,false,0,0,,,,Adaptive Frame*,Extended Barrel*,Smallbore,Extended Mag*,Alloy Magazine,Genesis*,Dragonfly*,Tier 4: Handling*,Vanguard's Vindication*,Kill Tracker*,Crucible Tracker,,,,,,,,
Xenoclast IV,2891672170,"""6917529928542918556""",,Legendary,Shotgun,strikes,Energy,Arc,1800,,Handling,3,Titan(1813),false,false,4,12,,57,44,65,52,12,0,0,40,80,0,7,69,0,0,0,0,0,0,0,0,0,12,false,0,0,,,,Lightweight Frame*,Smallbore*,Barrel Shroud,Extended Mag*,Light Mag,Dual Loader*,Surrounded*,Tier 3: Handling*,Vanguard's Vindication*,Kill Tracker*,Crucible Tracker,,,,,,,,
Taipan-4fr,1911060537,"""6917529928542918892""",,Legendary,Linear Fusion Rifle,legendaryengram,Power,Void,1800,,Reload Speed,2,Titan(1813),true,false,5,18,,79,64,44,48,25,0,0,53,0,31,5,31,533,0,0,0,0,0,0,0,0,9,false,0,0,veist,,,Precision Frame*,Chambered Compensator*,Polygonal Rifling,Liquid Coils*,Projection Fuse,Clown Cartridge*,Firing Line*,Tier 2: Reload Speed*,Veist Stinger*,Kill Tracker*,Crucible Tracker,Empty Memento Socket*,Empty Deepsight Socket*,Empty Weapon Level Boost Socket*,,,,,
Nameless Midnight,996109059,"""6917529928542919153""",,Legendary,Scout Rifle,strikes,KineticSlot,Kinetic,1800,,Reload Speed,3,Vault,false,false,6,20,,89,62,62,50,20,0,0,38,180,47,16,31,0,0,0,0,0,0,0,0,0,10,false,0,0,,,,Precision Frame*,Extended Barrel*,Smallbore,Alloy Magazine*,Flared Magwell,Tunnel Vision*,Vorpal Weapon*,Tier 3: Reload Speed*,Vanguard's Vindication*,Kill Tracker*,Crucible Tracker,,,,,,,,
Irukandji,2673925403,"""6917529928542922090""",,Legendary,Sniper Rifle,legendaryengram,KineticSlot,Stasis,1800,,Handling,4,Vault,false,false,6,20,,65,70,55,43,40,0,0,45,140,56,5,62,0,0,0,0,0,0,0,0,0,3,false,0,0,veist,,,Rapid-Fire Frame*,Chambered Compensator*,Corkscrew Rifling,Accurized Rounds*,Appended Mag,Keep Away*,Headstone*,Tier 4: Handling*,Veist Stinger*,Kill Tracker*,Crucible Tracker,,,,,,,,
Memory Interdict,3165547384,"""6917529928551222662""",,Legendary,Grenade Launcher,legendaryengram,Power,Void,1800,,Reload Speed,3,Titan(1813),false,false,4,14,,71,58,0,0,13,60,18,53,120,25,7,42,0,0,0,0,0,0,0,0,0,6,false,0,0,omolon,,,Adaptive Frame*,Confined Launch*,Smart Drift Control,Augmented Drum*,Mini Frags,Clown Cartridge*,Chain Reaction*,Tier 3: Reload Speed*,Kill Tracker*,Crucible Tracker,,,,,,,,,
Old Sterling,3678653083,"""6917529928551231133""",,Legendary,Auto Rifle,legendaryengram,KineticSlot,Strand,1800,,Stability,3,Vault,false,false,6,21,,93,65,21,53,16,0,0,45,600,55,42,73,0,0,0,0,0,0,0,0,0,17,false,0,0,field-forged,,,Adaptive Frame*,Arrowhead Brake*,Fluted Barrel,Accurized Rounds*,Steady Rounds,Hip-Fire Grip*,Demolitionist*,Tier 3: Stability*,Field-Tested*,Kill Tracker*,Crucible Tracker,,,,,,,,
Stars in Shadow,2050789284,"""6917529928641458900""",,Legendary,Pulse Rifle,crucible,Energy,Solar,1800,,Handling,1,Vault,false,false,4,12,,64,28,33,62,18,0,0,48,340,34,28,39,0,0,0,0,0,0,0,0,0,10,false,0,0,,,,High-Impact Frame*,Fluted Barrel*,Full Bore,Alloy Magazine*,Flared Magwell,Quickdraw*,Eye of the Storm*,Tier 1: Handling*,One Quiet Moment*,Kill Tracker*,Crucible Tracker,,,,,,,,
Out of Bounds,2988121501,"""6917529928641461371""",,Legendary,Submachine Gun,crucible,Energy,Arc,1800,,Range,4,Vault,true,false,5,18,,100,55,15,41,14,0,0,53,900,28,36,62,0,0,0,0,0,0,0,0,0,23,false,0,0,omolon,,,Lightweight Frame*,Chambered Compensator*,Hammer-Forged Rifling,Armor-Piercing Rounds*,Flared Magwell,Threat Detector*,Kill Clip*,Minor Spec*,Tier 4: Range*,One Quiet Moment*,Omolon Fluid Dynamics,Kill Tracker*,Crucible Tracker,,,,,,
Blowout,1903182562,"""6917529928641461456""",,Legendary,Rocket Launcher,crucible,Power,Arc,1800,,Handling,1,Vault,false,false,5,19,,77,58,0,0,20,65,58,39,20,74,1,37,0,0,0,0,0,0,0,0,0,10,false,0,0,suros,,,Adaptive Frame*,Volatile Launch*,Countermass,High-Velocity Rounds*,Impact Casing,Sympathetic Arsenal*,Adrenaline Junkie*,Tier 1: Handling*,One Quiet Moment*,Suros Synergy,Kill Tracker*,Crucible Tracker,,,,,,,
Survivor's Epitaph,310708513,"""6917529928641461717""",,Legendary,Hand Cannon,crucible,KineticSlot,Kinetic,1800,,Range,1,Vault,true,false,4,14,,83,74,78,38,14,0,0,61,180,45,12,58,0,0,0,0,0,0,0,0,0,10,false,0,0,,,,Precision Frame*,Fluted Barrel*,Polygonal Rifling,Alloy Magazine,High-Caliber Rounds*,Subsistence*,Kill Clip*,Tier 1: Range*,One Quiet Moment*,Kill Tracker*,Crucible Tracker,,,,,,,,
Blowout,1903182562,"""6917529928648095631""",,Legendary,Rocket Launcher,crucible,Power,Arc,1800,,Blast Radius,5,Vault,false,false,5,19,,77,58,0,0,20,100,48,29,20,74,1,36,0,0,0,0,0,0,0,0,0,10,false,0,0,suros,,,Adaptive Frame*,Volatile Launch*,Linear Compensator,Alloy Casing*,Impact Casing,Genesis*,Lasting Impression*,Tier 5: Blast Radius*,One Quiet Moment*,Suros Synergy,Kill Tracker*,Crucible Tracker,,,,,,,
Trust,2850664015,"""6917529928648096005""",,Legendary,Hand Cannon,drifter,Energy,Solar,1800,,Range,2,Vault,false,false,6,20,,96,78,78,49,14,0,0,61,180,50,12,50,0,0,0,0,0,0,0,0,0,10,false,0,0,,,,Precision Frame*,Fluted Barrel*,Hammer-Forged Rifling,Accurized Rounds*,Appended Mag,Triple Tap*,Eye of the Storm*,Tier 2: Range*,Gun and Run*,Kill Tracker*,Crucible Tracker,,,,,,,,
Riptide,2715240478,"""6917529928648100319""",,Legendary,Fusion Rifle,crucible,KineticSlot,Stasis,1800,,Stability,3,Vault,false,false,5,17,,83,31,60,21,15,0,0,34,0,45,7,60,500,0,0,0,0,0,0,0,0,3,false,0,0,,,,Rapid-Fire Frame*,Arrowhead Brake*,Smallbore,Liquid Coils*,Projection Fuse,Lead from Gold*,Snapshot Sights*,Tier 3: Stability*,One Quiet Moment*,Kill Tracker*,Crucible Tracker,,,,,,,,
Survivor's Epitaph,310708513,"""6917529928654543921""",,Legendary,Hand Cannon,crucible,KineticSlot,Kinetic,1800,,Range,3,Vault,false,false,4,14,,93,74,78,45,14,0,0,56,180,25,16,33,0,0,0,0,0,0,0,0,0,20,false,0,0,,,,Precision Frame*,Extended Barrel*,Fluted Barrel,Extended Mag*,High-Caliber Rounds,Surplus*,One for All*,Tier 3: Range*,One Quiet Moment*,Kill Tracker*,Crucible Tracker,,,,,,,,
Blowout,1903182562,"""6917529928654545106""",,Legendary,Rocket Launcher,crucible,Power,Arc,1800,,Velocity,1,Vault,false,false,5,19,,77,58,0,0,20,65,49,29,20,74,1,36,0,0,0,0,0,0,0,0,0,10,false,0,0,suros,,,Adaptive Frame*,Volatile Launch*,Quick Launch,Alloy Casing*,Implosion Rounds,Ambitious Assassin*,Frenzy*,Tier 1: Velocity*,One Quiet Moment*,Suros Synergy,Kill Tracker*,Crucible Tracker,,,,,,,
Verglas Curve,3659414143,"""6917529928654548333""",,Exotic,Combat Bow,seasonpass,KineticSlot,Stasis,1810,,,,Vault,false,false,6,20,,60,83,68,0,18,0,0,63,0,60,0,72,0,580,53,0,0,0,0,0,0,20,false,0,0,,,,Hail Barrage*,Natural String*,Straight Fletching*,Hail Storm*,Kill Tracker*,Crucible Tracker,Empty Catalyst Socket*,,,,,,,,,,,,
Funnelweb,3341893443,"""6917529928654548772""",,Legendary,Submachine Gun,legendaryengram,Energy,Void,1800,,Handling,3,Vault,false,false,5,16,,100,54,15,34,14,0,0,69,900,31,37,68,0,0,0,0,0,0,0,0,0,27,false,0,0,veist,,,Lightweight Frame*,Chambered Compensator*,Smallbore,Steady Rounds*,Flared Magwell,Pulse Monitor*,Thresh*,Tier 3: Handling*,Veist Stinger*,Kill Tracker*,Crucible Tracker,,,,,,,,
Stars in Shadow,2050789284,"""6917529928654549416""",,Legendary,Pulse Rifle,crucible,Energy,Solar,1800,,Reload Speed,1,Vault,false,false,4,12,,64,28,33,62,18,0,0,48,340,35,28,38,0,0,0,0,0,0,0,0,0,10,false,0,0,,,,High-Impact Frame*,Fluted Barrel*,Smallbore,Alloy Magazine*,Flared Magwell,Quickdraw*,Dragonfly*,Tier 1: Reload Speed*,One Quiet Moment*,Kill Tracker*,Crucible Tracker,,,,,,,,
Crisis Inverted,2888266564,"""6917529928654551790""",,Legendary,Hand Cannon,crucible,Energy,Arc,1800,,Stability,1,Vault,false,false,5,16,,100,83,84,55,14,0,0,51,140,60,10,45,0,0,0,0,0,0,0,0,0,17,false,0,0,omolon,,,Adaptive Frame*,Extended Barrel*,Fluted Barrel,Armor-Piercing Rounds*,Flared Magwell,Steady Hands*,Harmony*,Tier 1: Stability*,One Quiet Moment*,Omolon Fluid Dynamics,Kill Tracker*,Crucible Tracker,,,,,,,
Targeted Redaction,3890055324,"""6917529928660267441""",,Legendary,Hand Cannon,,Energy,Void,1800,,Stability,6,Vault,false,false,6,21,,99,60,92,56,14,0,0,34,120,5,11,41,0,0,0,0,0,0,0,0,0,25,false,0,0,,,,Aggressive Frame*,Fluted Barrel*,Hammer-Forged Rifling,Extended Mag*,Flared Magwell,Shot Swap*,Explosive Payload*,Tier 6: Stability*,Kill Tracker*,Crucible Tracker,Empty Deepsight Socket*,Empty Memento Socket*,Empty Weapon Level Boost Socket*,Unsated Hunger*,,,,,
Thin Precipice,4066778670,"""6917529928660269519""",,Legendary,Sword,,Power,Strand,1800,,Impact,2,Vault,false,false,6,21,,0,0,61,0,0,0,0,0,0,0,60,0,0,0,0,20,40,0,40,40,0,0,false,0,0,,,,Vortex Frame*,Hungry Edge*,Enduring Blade,Jagged Edge,Balanced Guard*,Swordmaster's Guard,Unrelenting*,Chain Reaction*,Tier 2: Impact*,Trials Memento Tracker,Nightfall Memento Tracker,Gambit Memento Tracker,Crucible Memento Tracker,Kill Tracker*,Empty Deepsight Socket*,Empty Memento Socket*,Empty Weapon Level Boost Socket*,Unsated Hunger*,
Raconteur,45643573,"""6917529928660271629""",,Legendary,Combat Bow,seasonpass,KineticSlot,Stasis,1809,,"Draw Time, Charge Time",1,Titan(1813),false,false,6,20,,72,64,76,0,18,0,0,58,0,40,0,61,0,680,75,0,0,0,0,0,0,20,false,0,0,,,,Precision Frame*,Natural String*,Helical Fletching*,Shoot to Loot*,Eye of the Storm*,Tier 1: Draw Time*,Noble Deeds*,Kill Tracker*,Crucible Tracker,Empty Memento Socket*,Empty Deepsight Socket*,Empty Weapon Level Boost Socket*,,,,,,,
Ex Diris,3821409356,"""6917529928810197975""",,Exotic,Grenade Launcher,seasonpass,Energy,Arc,1810,,,,Hunter(1814),false,true,6,22,,58,71,0,0,13,22,10,36,90,69,1,59,0,0,0,0,0,0,0,0,0,4,false,0,886,,,,Corrupted Nucleosynthesis*,Volatile Launch*,Nucleosynthetic Magazine*,Loyal Moths*,Hand-Laid Stock*,Kill Tracker*,Crucible Tracker,Empty Catalyst Socket*,,,,,,,,,,,
Brya's Love,2779821308,"""6917529928831906525""",,Legendary,Scout Rifle,seasonpass,Energy,Void,1800,,Handling,2,Vault,true,false,6,22,,100,64,62,48,20,0,0,45,180,55,16,59,0,0,0,0,0,0,0,0,0,15,false,0,0,,,,Precision Frame*,Arrowhead Brake*,Extended Barrel,Appended Mag,Flared Magwell*,Loose Change*,Frenzy*,Tier 2: Handling*,Head Rush*,Kill Tracker*,Crucible Tracker,Empty Deepsight Socket*,Empty Memento Socket*,Empty Weapon Level Boost Socket*,,,,,
Brya's Love,2779821308,"""6917529928835818369""",,Legendary,Scout Rifle,seasonpass,Energy,Void,1800,,Reload Speed,3,Hunter(1814),false,false,6,22,,78,64,62,58,20,0,0,45,180,53,17,47,0,0,0,0,0,0,0,0,0,15,false,0,0,,,,Precision Frame*,Hammer-Forged Rifling*,Smallbore,Tactical Mag*,Extended Mag,Keep Away*,Precision Instrument*,Tier 3: Reload Speed*,Head Rush*,Kill Tracker*,Crucible Tracker,Empty Deepsight Socket*,Empty Memento Socket*,Empty Weapon Level Boost Socket*,,,,,
The Eremite,3347946548,"""6917529928843685439""",,Legendary,Fusion Rifle,seasonpass,Energy,Solar,1810,,Reload Speed,4,Hunter(1814),false,false,6,22,,75,59,95,56,15,0,0,27,0,6,8,31,960,0,0,0,0,0,0,0,0,8,false,0,0,,,,High-Impact Frame*,Corkscrew Rifling*,Fluted Barrel,Ionized Battery*,Particle Repeater,Pulse Monitor*,Reservoir Burst*,Tier 4: Reload Speed*,Head Rush*,Kill Tracker*,Crucible Tracker,Empty Deepsight Socket*,Empty Memento Socket*,Empty Weapon Level Boost Socket*,,,,,
A Fine Memorial,3325778512,"""6917529928872382431""",,Legendary,Machine Gun,moon,Power,Arc,1800,,Reload Speed,2,Vault,false,false,4,14,,97,61,41,56,16,0,0,37,450,51,55,48,0,0,0,0,0,0,0,0,0,6,false,0,0,,,,Adaptive Frame*,Arrowhead Brake,Extended Barrel*,Extended Mag,High-Caliber Rounds*,Ambitious Assassin*,Demolitionist*,Counterbalance Stock*,Tier 2: Reload Speed*,Kill Tracker*,Crucible Tracker,,,,,,,,
Tessellation,3561203890,"""6917529928872390046""",,Exotic,Fusion Rifle,deluxe,Energy,Kinetic,1810,,,,Hunter(1814),false,false,6,22,,75,44,70,51,15,0,0,59,0,32,6,33,660,0,0,0,0,0,0,0,0,9,false,0,16,,,,Property: Undecidable*,Polygonal Rifling*,Projection Fuse*,Property: Irreducible*,Composite Stock*,Kill Tracker*,Crucible Tracker,Empty Catalyst Socket*,,,,,,,,,,,
Recurrent Impact,1572896086,"""6917529928901472015""",,Legendary,Machine Gun,psiops,Power,Stasis,1800,,Reload Speed,4,Vault,false,false,5,16,,53,67,25,34,17,0,0,49,900,76,85,50,0,0,0,0,0,0,0,0,0,10,false,0,0,,,,Rapid-Fire Frame*,Smallbore*,Tactical Mag*,Perpetual Motion*,Headstone*,Tier 4: Reload Speed*,Land Tank*,Kill Tracker*,Crucible Tracker,Empty Memento Socket*,Empty Deepsight Socket*,Empty Weapon Level Boost Socket*,,,,,,,
Monte Carlo,4068264807,"""6917529928908643597""",keep,Exotic,Auto Rifle,,KineticSlot,Kinetic,1810,,,,Hunter(1814),true,false,3,8,,80,50,21,50,15,0,0,65,600,79,43,80,0,0,0,0,0,0,0,0,0,29,false,0,159,,,,Monte Carlo Method*,Fluted Barrel*,High-Caliber Rounds*,Markov Chain*,Composite Stock*,Kill Tracker*,Crucible Tracker,Empty Catalyst Socket*,,,,,,,,,,,
Judgment of Kelgorath,2978226043,"""6917529928908643827""",,Legendary,Glaive,seasonpass,Energy,Solar,1800,,Handling,1,Vault,false,false,5,19,,0,70,95,71,0,0,0,0,45,40,3,44,0,0,0,0,0,0,0,0,25,13,false,0,0,hakke,,,Aggressive Glaive*,Tempered Truss Rod*,Lightweight Emitter,Light Mag*,Overflow*,Close to Melee*,Tier 1: Handling*,Ambush*,Hakke Breach Armaments,Kill Tracker*,Crucible Tracker,Empty Memento Socket*,Empty Deepsight Socket*,Empty Weapon Level Boost Socket*,,,,,
Kept Confidence,1875512595,"""6917529928931121432""",,Legendary,Hand Cannon,seasonpass,KineticSlot,Strand,1810,,Stability,2,Hunter(1814),false,false,6,22,,100,76,84,46,14,0,0,73,140,50,11,40,0,0,0,0,0,0,0,0,0,19,false,0,0,,,,Adaptive Frame*,Chambered Compensator*,Fluted Barrel,Tactical Mag*,Alloy Magazine,Shot Swap*,Collective Action*,Tier 2: Stability*,Head Rush*,Kill Tracker*,Crucible Tracker,Empty Deepsight Socket*,Empty Memento Socket*,Empty Weapon Level Boost Socket*,,,,,
The Deicide,217140611,"""6917529928946943220""",,Legendary,Shotgun,legendaryengram,Energy,Void,1800,,Handling,3,Warlock(1816),false,false,4,14,,62,64,65,37,12,0,0,27,140,28,8,26,0,0,0,0,0,0,0,0,0,2,false,0,0,,,,Rapid-Fire Frame*,Rifled Barrel*,Smallbore,Appended Mag*,Accurized Rounds,Dual Loader*,Elemental Capacitor*,Tier 3: Handling*,Kill Tracker*,Crucible Tracker,,,,,,,,,
Kept Confidence,1875512595,"""6917529928954859346""",,Legendary,Hand Cannon,seasonpass,KineticSlot,Strand,1810,,Reload Speed,3,Hunter(1814),false,false,6,22,,91,76,84,46,14,0,0,76,140,43,10,50,0,0,0,0,0,0,0,0,0,26,false,0,0,,,,Adaptive Frame*,Corkscrew Rifling*,Full Bore,Steady Rounds*,Alloy Magazine,Shot Swap*,Harmony*,Tier 3: Reload Speed*,Head Rush*,Kill Tracker*,Crucible Tracker,Empty Deepsight Socket*,Empty Memento Socket*,Empty Weapon Level Boost Socket*,,,,,
Brya's Love,2779821308,"""6917529928962739026""",,Legendary,Scout Rifle,seasonpass,Energy,Void,1810,,Handling,4,Hunter(1814),false,false,6,22,,78,64,62,58,20,0,0,40,180,40,18,51,0,0,0,0,0,0,0,0,0,15,false,0,0,,,,Precision Frame*,Hammer-Forged Rifling*,Smallbore,Appended Mag*,Alloy Magazine,Perpetual Motion*,Pugilist*,Tier 4: Handling*,Head Rush*,Kill Tracker*,Crucible Tracker,Extract Pattern*,Empty Memento Socket*,Empty Weapon Level Boost Socket*,,,,,
The Eremite,3347946548,"""6917529929260718314""",,Legendary,Fusion Rifle,seasonpass,Energy,Solar,1800,,Handling,1,Vault,false,false,6,22,,85,59,100,61,15,0,0,22,0,22,7,17,960,0,0,0,0,0,0,0,0,8,false,0,0,,,,High-Impact Frame*,Extended Barrel*,Full Bore,Liquid Coils*,Particle Repeater,Offhand Strike*,Controlled Burst*,Backup Mag*,Tier 1: Handling*,Head Rush*,Kill Tracker*,Crucible Tracker,Empty Deepsight Socket*,Empty Memento Socket*,Empty Weapon Level Boost Socket*,,,,
The Eremite,3347946548,"""6917529929275712678""",,Legendary,Fusion Rifle,seasonpass,Energy,Solar,1800,,"Charge Time, Impact",1,Vault,false,false,6,22,,100,59,100,51,15,0,0,22,0,22,7,36,956,0,0,0,0,0,0,0,0,8,false,0,2,,,,High-Impact Frame*,Arrowhead Brake*,Polygonal Rifling,Accelerated Coils,Liquid Coils*,Compulsive Reloader*,High Ground*,Backup Mag*,Tier 1: Charge Time*,Head Rush*,Kill Tracker*,Crucible Tracker,Empty Deepsight Socket*,Empty Memento Socket*,Empty Weapon Level Boost Socket*,,,,
Eleatic Principle,105306149,"""6917529929283317041""",,Legendary,Machine Gun,seasonpass,Power,Arc,1810,,Range,10,Warlock(1816),false,false,6,22,,60,67,25,41,16,0,0,49,900,64,96,65,0,0,0,0,0,0,0,0,0,19,false,0,34,,,,Rapid-Fire Frame*,Fluted Barrel*,Polygonal Rifling,Extended Mag,Ricochet Rounds*,Moving Target*,Harmony*,Backup Mag*,Masterworked: Range*,Head Rush*,Kill Tracker*,Crucible Tracker,Extract Pattern*,Empty Memento Socket*,Empty Weapon Level Boost Socket*,,,,
Empty Vessel,4255586669,"""6917529929303652760""",,Legendary,Grenade Launcher,strikes,Energy,Solar,1800,,Velocity,3,Warlock(1816),true,false,4,14,,76,73,0,0,13,0,80,29,90,65,1,64,0,0,0,0,0,0,0,0,0,2,false,0,0,,,,Lightweight Frame*,Linear Compensator*,Quick Launch,Disorienting Grenades*,Proximity Grenades,Surplus*,Multikill Clip*,Tier 3: Velocity*,Vanguard's Vindication*,Field-Tested,Kill Tracker*,Crucible Tracker,,,,,,,
Luna Regolith III,1948035256,"""6917529929303659451""",,Legendary,Sniper Rifle,strikes,Energy,Solar,1800,,Reload Speed,2,Warlock(1816),false,false,6,22,,80,39,90,77,43,0,0,27,72,30,3,40,0,0,0,0,0,0,0,0,0,3,false,0,0,,,,Aggressive Frame*,Fluted Barrel*,Full Bore,Accurized Rounds*,Appended Mag,No Distractions*,Opening Shot*,Boss Spec*,Tier 2: Reload Speed*,Vanguard's Vindication*,Wild Card,Kill Tracker*,Crucible Tracker,,,,,,
Geodetic HSm,3637669759,"""6917529929310377269""",,Legendary,Sword,legendaryengram,Power,Void,1810,,Impact,2,Warlock(1816),false,false,6,22,,0,0,65,0,0,0,0,0,0,0,60,0,0,0,0,47,80,0,0,40,0,0,false,0,0,,,,Adaptive Frame*,Honed Edge*,Jagged Edge,Tempered Edge,Burst Guard*,Enduring Guard,Tireless Blade*,Assassin's Blade*,Tier 2: Impact*,Nadir Focus*,Kill Tracker*,Crucible Tracker,,,,,,,
Combined Action,1331824604,"""6917529929324784187""",,Legendary,Hand Cannon,legendaryengram,Energy,Arc,1800,,Range,1,Vault,false,false,6,21,,94,61,92,60,14,0,0,31,120,32,10,28,0,0,0,0,0,0,0,0,0,16,false,0,0,field-forged,,,Aggressive Frame*,Corkscrew Rifling*,Fluted Barrel,Appended Mag*,Steady Rounds,Perfect Float*,Voltshot*,Tier 1: Range*,Field-Tested*,Kill Tracker*,Crucible Tracker,,,,,,,,
Luna Regolith III,1948035256,"""6917529929339684228""",,Legendary,Sniper Rifle,strikes,Energy,Solar,1800,,Reload Speed,1,Warlock(1816),false,false,6,22,,80,39,90,77,43,0,0,22,72,29,4,25,0,0,0,0,0,0,0,0,0,3,false,0,0,,,,Aggressive Frame*,Hammer-Forged Rifling*,Smallbore,Appended Mag*,Tactical Mag,Clown Cartridge*,Firing Line*,Tier 1: Reload Speed*,Vanguard's Vindication*,Wild Card,Kill Tracker*,Crucible Tracker,,,,,,,
Geodetic HSm,3637669759,"""6917529929339691243""",,Legendary,Sword,legendaryengram,Power,Void,1810,,Impact,1,Warlock(1816),false,false,6,22,,0,0,62,0,0,0,0,0,0,0,64,0,0,0,0,47,80,0,0,40,0,0,false,0,0,,,,Adaptive Frame*,Hungry Edge*,Enduring Blade,Tempered Edge,Burst Guard*,Swordmaster's Guard,Repulsor Brace*,Whirlwind Blade*,Tier 1: Impact*,Nadir Focus*,Kill Tracker*,Crucible Tracker,,,,,,,
Brya's Love,2779821308,"""6917529929376657799""",,Legendary,Scout Rifle,seasonpass,Energy,Void,1800,,Range,2,Warlock(1816),false,false,6,22,,78,64,62,65,20,0,0,35,180,50,20,42,0,0,0,0,0,0,0,0,0,15,false,0,0,,,,Precision Frame*,Full Bore*,Polygonal Rifling,Tactical Mag*,Flared Magwell,Shoot to Loot*,Golden Tricorn*,Backup Mag*,Tier 2: Range*,Head Rush*,Kill Tracker*,Crucible Tracker,Extract Pattern*,Empty Memento Socket*,Empty Weapon Level Boost Socket*,,,,
